Date,ArtistName,ArtistId,Country,listeners,streams,streams_per_listener,saves,playlist_adds,followers,Total active audience,Super listeners,Moderate listeners,Light listeners
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,NP,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,UZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,EC,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PK,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,ZA,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,AR,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,CO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,PA,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,AT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,JP,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,LK,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,IN,6.0,6.0,1.0,1.0,0.0,0.0,90,1,3,86
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,CH,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,HK,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BY,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,KR,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-18,90210,4KGcll2G3f04WMGTT19eyz,BD,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,HU,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,TN,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,PE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,BR,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,2
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,FR,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,EC,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,SE,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,IQ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,SI,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,BE,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,BJ,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,CA,0.0,0.0,0.0,0.0,0.0,4.0,4,0,1,3
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,MY,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1,3
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,CH,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
2023-06-17,90210,4KGcll2G3f04WMGTT19eyz,PL,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1
